Date,Cl,EC,Location,X2,WYT,Month
2/14/2015,80.89791667,586.78125,ONG,74.51,C,February
2/15/2015,89.67736364,573.3333333,ONG,74.13,C,February
2/16/2015,91.04990909,565.3723404,ONG,73.9,C,February
2/17/2015,82.51916667,559.3854167,ONG,73.78,C,February
2/18/2015,79.9095,563.1395349,ONG,73.73,C,February
2/19/2015,92.27611111,565.84375,ONG,73.74,C,February
2/20/2015,97.82316667,557.7395833,ONG,73.81,C,February
2/21/2015,92.80381818,561.84375,ONG,73.95,C,February
2/22/2015,108.4394545,562.9574468,ONG,74.1,C,February
2/23/2015,101.4844167,564.7708333,ONG,74.21,C,February
2/24/2015,100.028,574.6666667,ONG,74.35,C,February
2/25/2015,111.76075,603.2736842,ONG,74.53,C,February
2/26/2015,122.3498571,609.9111111,ONG,74.78,C,February
2/27/2015,137.7387273,602.0416667,ONG,75.19,C,February
2/28/2015,128.4843636,600.15625,ONG,75.56,C,February
3/1/2015,93.19641667,560.2604167,ONG,76.06,C,March
3/2/2015,107.7238182,542.5625,ONG,76.54,C,March
3/3/2015,87.520375,552.9438202,ONG,76.97,C,March
3/4/2015,110.4300909,561.65625,ONG,77.35,C,March
3/5/2015,105.1924545,572.1770833,ONG,77.64,C,March
3/6/2015,114.8395455,567.4270833,ONG,78,C,March
3/8/2015,142.28625,592.9791667,ONG,78.72,C,March
3/9/2015,127.2697273,588.6041667,ONG,79.1,C,March
3/10/2015,137.9136667,588.03125,ONG,79.43,C,March
3/11/2015,128.0716667,586.4545455,ONG,79.56,C,March
3/12/2015,106.8026,587.0833333,ONG,79.66,C,March
3/16/2015,114.50375,586.3125,ONG,80.44,C,March
3/18/2015,134.610875,601.8148148,ONG,80.61,C,March
3/24/2015,101.150875,574.4270833,ONG,80.95,C,March
3/29/2015,139.8571818,622.8541667,ONG,80.78,C,March
4/9/2015,124.613,642.2839506,ONG,80.85,C,April
4/10/2015,141.0980833,640.125,ONG,80.63,C,April
4/14/2015,111.1333333,643.8333333,ONG,80.51,C,April
4/15/2015,111.4824545,640.6875,ONG,80.48,C,April
4/16/2015,112.0625,641.1145833,ONG,80.58,C,April
4/17/2015,109.5699091,639.4791667,ONG,80.69,C,April
4/18/2015,110.4983636,638.5416667,ONG,80.89,C,April
4/19/2015,111.0065833,640.3125,ONG,81.13,C,April
4/20/2015,111.2948182,642.6041667,ONG,81.25,C,April
4/21/2015,110.9184167,638.0625,ONG,81.39,C,April
4/22/2015,111.8446364,638.625,ONG,81.56,C,April
4/23/2015,112.711,637.6162791,ONG,81.88,C,April
4/24/2015,111.8154545,636.03125,ONG,82.18,C,April
4/25/2015,111.9791667,636.1458333,ONG,82.02,C,April
4/26/2015,111.8146364,636,ONG,81.82,C,April
4/27/2015,111.1806364,635.7291667,ONG,81.67,C,April
4/28/2015,110.1275,635.78125,ONG,81.59,C,April
4/29/2015,111.1109091,635.2291667,ONG,81.5,C,April
4/30/2015,112.353,636.5952381,ONG,81.7,C,April
5/4/2015,112.8136,638.4888889,ONG,82.71,C,May
5/5/2015,112.49275,639.3645833,ONG,82.65,C,May
5/6/2015,113.9684545,641.1041667,ONG,82.68,C,May
5/7/2015,112.6746667,639.8645833,ONG,82.65,C,May
5/8/2015,110.79725,639.9166667,ONG,82.72,C,May
5/11/2015,110.39625,639.0625,ONG,82.66,C,May
5/12/2015,112.0582857,639.2093023,ONG,82.6,C,May
5/13/2015,113.57175,639.7446809,ONG,82.55,C,May
5/14/2015,113.2742727,639.53125,ONG,82.51,C,May
5/15/2015,112.4379091,639,ONG,82.47,C,May
5/16/2015,113.0993333,639.34375,ONG,82.47,C,May
5/18/2015,110.0952222,638.15625,ONG,82.4,C,May
5/19/2015,113.1265,637.6875,ONG,82.32,C,May
5/20/2015,115.0527143,637.6216216,ONG,82.24,C,May
5/21/2015,112.4028,637.7916667,ONG,82.12,C,May
5/26/2015,108.8845,637.9213483,ONG,81.89,C,May
5/27/2015,120.9023333,636.5520833,ONG,81.92,C,May
5/28/2015,118.9193,635.6875,ONG,82.08,C,May
5/29/2015,117.3458,636.1354167,ONG,82.22,C,May
5/30/2015,111.4341818,633.90625,ONG,82.49,C,May
5/31/2015,117.21,634.90625,ONG,82.79,C,May
6/1/2015,115.2036,630.1875,ONG,82.95,C,June
6/2/2015,114.1471,629.6421053,ONG,83.04,C,June
6/3/2015,115.2592,635.3222222,ONG,83.1,C,June
6/4/2015,111.7638333,637.6041667,ONG,83.13,C,June
6/5/2015,111.0079091,638.78125,ONG,83.18,C,June
6/6/2015,112.4524545,637.5416667,ONG,83.22,C,June
6/7/2015,112.2489091,636.1458333,ONG,83.32,C,June
6/8/2015,113.9953,635.71875,ONG,83.23,C,June
6/9/2015,116.5361818,636.5833333,ONG,83.28,C,June
6/10/2015,117.121,639.1785714,ONG,83.13,C,June
6/11/2015,116.3345833,640.4791667,ONG,83.17,C,June
6/12/2015,115.8065455,640.75,ONG,83.2,C,June
6/13/2015,111.7439091,640.4479167,ONG,83.36,C,June
6/14/2015,116.5613636,640.40625,ONG,83.44,C,June
6/15/2015,119.0011667,640.28125,ONG,83.71,C,June
6/16/2015,118.7600909,639.3645833,ONG,83.88,C,June
6/17/2015,117.9005,640.9885057,ONG,83.97,C,June
6/18/2015,114.8401,640.75,ONG,84.12,C,June
6/19/2015,105.341,642.2659574,ONG,84.25,C,June
6/20/2015,110.1694,642.1041667,ONG,84.35,C,June
6/25/2015,105.9226667,642.6206897,ONG,84.78,C,June
6/26/2015,103.4343636,644.0104167,ONG,84.82,C,June
6/27/2015,103.75075,645.3958333,ONG,84.96,C,June
6/28/2015,102.9123636,644.4375,ONG,85.12,C,June
6/29/2015,103.1355833,643.7083333,ONG,85.16,C,June
6/30/2015,101.3580909,640.96875,ONG,85.28,C,June
7/1/2015,102.9773333,644.1149425,ONG,85.48,C,July
7/2/2015,105.0760909,644.4574468,ONG,85.68,C,July
7/3/2015,101.2714167,643.6354167,ONG,85.85,C,July
7/4/2015,104.1466364,643.6666667,ONG,85.95,C,July
7/5/2015,102.0461667,643.6979167,ONG,85.98,C,July
7/6/2015,106.7361667,644.7916667,ONG,85.97,C,July
7/7/2015,107.3385,644.1979167,ONG,85.96,C,July
7/8/2015,107.3468182,641.9791667,ONG,86.03,C,July
7/9/2015,107.2955556,645.7727273,ONG,85.93,C,July
7/10/2015,113.0176,649.46875,ONG,85.82,C,July
7/11/2015,107.6570909,648.9479167,ONG,85.73,C,July
7/12/2015,106.4308182,648.1894737,ONG,85.59,C,July
7/13/2015,105.5868182,646.1145833,ONG,85.46,C,July
7/14/2015,106.8345556,643.8541667,ONG,85.4,C,July
7/15/2015,103.6608,641.0531915,ONG,85.32,C,July
7/16/2015,107.291625,643.3176471,ONG,85.24,C,July
7/17/2015,108.5374,646.3854167,ONG,85.14,C,July
7/18/2015,107.5478889,645.5416667,ONG,85.07,C,July
7/19/2015,102.0372222,645.9895833,ONG,84.95,C,July
7/20/2015,108.1238,647.1041667,ONG,84.9,C,July
7/21/2015,109.85025,648,ONG,84.87,C,July
7/23/2015,104.0056,644.75,ONG,84.93,C,July
7/24/2015,103.6985,639.09375,ONG,84.95,C,July
7/25/2015,104.3572727,632.5520833,ONG,85.01,C,July
7/26/2015,104.4969167,632.96875,ONG,85.11,C,July
7/27/2015,104.0980909,638.8541667,ONG,85.08,C,July
7/28/2015,104.47025,640.037037,ONG,85.08,C,July
7/29/2015,104.7413636,648.5729167,ONG,85.11,C,July
7/30/2015,104.1535,651.90625,ONG,85.23,C,July
7/31/2015,104.4350909,650.84375,ONG,85.32,C,July
8/1/2015,103.9127778,647.6770833,ONG,85.41,C,August
8/3/2015,104.202875,647.5208333,ONG,85.56,C,August
8/4/2015,104.6279091,647.46875,ONG,85.61,C,August
8/5/2015,104.1405455,648.1666667,ONG,85.55,C,August
8/6/2015,103.929125,646.7926829,ONG,85.53,C,August
8/7/2015,105.3272222,654.0315789,ONG,85.43,C,August
8/8/2015,104.9535,653.5729167,ONG,85.37,C,August
8/9/2015,104.877,653.34375,ONG,85.33,C,August
8/10/2015,104.1774,651.4791667,ONG,85.34,C,August
8/11/2015,104.1448333,648.8645833,ONG,85.31,C,August
8/12/2015,104.1353333,645.6354167,ONG,85.29,C,August
8/13/2015,104.7912,643.9166667,ONG,85.3,C,August
8/14/2015,104.5477143,651.0875,ONG,85.25,C,August
8/15/2015,105.028,660.3229167,ONG,85.21,C,August
8/16/2015,105.2158333,660.9042553,ONG,85.22,C,August
8/17/2015,106.94,662.8732394,ONG,85.3,C,August
8/18/2015,105.84,659.9375,ONG,85.47,C,August
8/20/2015,105.925,652.5294118,ONG,85.85,C,August
8/21/2015,103.4303333,648.5833333,ONG,85.9,C,August
8/24/2015,106.52225,641.2,ONG,85.68,C,August
8/25/2015,105.651,638.0210526,ONG,85.54,C,August
8/26/2015,105.7203,637.4270833,ONG,85.52,C,August
8/27/2015,105.8534167,646.1354167,ONG,85.47,C,August
8/28/2015,112.4577273,667.0833333,ONG,85.73,C,August
8/29/2015,118.9636667,680.5208333,ONG,85.95,C,August
8/30/2015,125.2155455,699.21875,ONG,86.19,C,August
8/31/2015,135.7083636,739.1354167,ONG,86.54,C,August
9/3/2015,139.7467273,727.1041667,ONG,86.68,C,September
9/4/2015,130.4729167,706.28125,ONG,86.67,C,September
9/5/2015,146.3991111,738.8333333,ONG,86.58,C,September
9/23/2015,114.073,665.3085106,ONG,85.47,C,September
9/24/2015,116.3618182,652.2604167,ONG,85.39,C,September
9/25/2015,116.3383333,650.2916667,ONG,85.34,C,September
9/26/2015,114.8457273,651.2395833,ONG,85.25,C,September
9/27/2015,114.8093636,648.21875,ONG,85.22,C,September
9/28/2015,114.5318462,657.2083333,ONG,85.18,C,September
9/29/2015,116.5254167,655.1458333,ONG,85.13,C,September
9/30/2015,123.2360909,658.8958333,ONG,85.05,C,September
10/1/2015,117.6768333,661.4166667,ONG,86.45,BN,October
10/2/2015,119.4308182,661.5104167,ONG,86.2,BN,October
10/3/2015,121.265,662.4791667,ONG,86,BN,October
10/7/2015,125.6433333,672.5376344,ONG,85.57,BN,October
10/8/2015,121.8211667,675.625,ONG,85.55,BN,October
10/9/2015,119.0498,673.4166667,ONG,85.55,BN,October
10/10/2015,117.9265455,672.1770833,ONG,85.57,BN,October
10/11/2015,116.1124,669.7708333,ONG,85.67,BN,October
10/12/2015,119.0802857,669.9583333,ONG,85.74,BN,October
10/13/2015,118.7404,668.8020833,ONG,85.85,BN,October
10/14/2015,117.202,665.21875,ONG,85.99,BN,October
10/15/2015,115.0946364,671.038835,ONG,86.12,BN,October
10/16/2015,116.2398889,675.59375,ONG,86.18,BN,October
10/17/2015,114.6023,675.5729167,ONG,86.2,BN,October
10/18/2015,113.501,673.8541667,ONG,86.12,BN,October
10/19/2015,114.259,673.9583333,ONG,86,BN,October
10/20/2015,110.3514444,678.875,ONG,85.91,BN,October
10/21/2015,117.389875,690.125,ONG,85.92,BN,October
10/22/2015,133.073,691.125,ONG,85.92,BN,October
10/23/2015,133.8385714,686.1354167,ONG,85.92,BN,October
10/24/2015,124.9855714,681.71875,ONG,85.98,BN,October
10/25/2015,133.3970833,693.6041667,ONG,86.08,BN,October
10/26/2015,140.1054,695.9651163,ONG,86.12,BN,October
10/27/2015,116.5278,689.6979167,ONG,86.12,BN,October
10/28/2015,110.1165,679.375,ONG,86.06,BN,October
10/29/2015,100.629625,678.09375,ONG,85.98,BN,October
10/30/2015,115.9696,675.7604167,ONG,85.93,BN,October
10/31/2015,109.7203333,674.4479167,ONG,85.96,BN,October
11/1/2015,112.1266364,674.6458333,ONG,85.92,BN,November
11/2/2015,120.4282857,673.6770833,ONG,85.41,BN,November
11/3/2015,116.8675,676.375,ONG,84.96,BN,November
11/4/2015,127.8964545,690.59375,ONG,84.54,BN,November
11/5/2015,126.0288333,700.3529412,ONG,84.23,BN,November
11/6/2015,138.1656,706.5,ONG,84.03,BN,November
11/7/2015,139.643,714.9791667,ONG,84.56,BN,November
11/8/2015,139.7170909,715.0520833,ONG,84.93,BN,November
11/9/2015,141.9335455,710.6666667,ONG,84.94,BN,November
11/10/2015,138.964,702.0729167,ONG,84.89,BN,November
11/11/2015,144.11,692.1770833,ONG,84.83,BN,November
11/17/2015,138.12,704.7708333,ONG,85.68,BN,November
11/18/2015,138.5391667,708.6770833,ONG,85.82,BN,November
11/19/2015,138.518,709.0930233,ONG,85.98,BN,November
11/20/2015,145.0325,707.4583333,ONG,86.37,BN,November
11/21/2015,146.1505714,708.34375,ONG,86.75,BN,November
11/22/2015,142.0351,708.6979167,ONG,86.87,BN,November
11/23/2015,131.3670833,692.6458333,ONG,87.01,BN,November
11/24/2015,127.9044545,685.4166667,ONG,87,BN,November
11/25/2015,125.0815,680.9791667,ONG,86.93,BN,November
11/26/2015,123.3321818,680.15625,ONG,86.84,BN,November
11/27/2015,139.3023333,684.1041667,ONG,86.77,BN,November
11/28/2015,129.53875,682.8645833,ONG,86.74,BN,November
12/1/2015,129.6662727,683.4166667,ONG,86.79,BN,December
12/2/2015,93.586,683.5,ONG,86.72,BN,December
1/13/2016,139.0544,705.5529412,ONG,77.54,BN,January
1/14/2016,136.2675889,690.7052632,ONG,77.46,BN,January
1/15/2016,130.2723667,666.21875,ONG,77.15,BN,January
1/16/2016,128.376325,654.8333333,ONG,76.65,BN,January
1/17/2016,127.4694333,655.1354167,ONG,76,BN,January
1/18/2016,124.491275,645.90625,ONG,75.25,BN,January
1/19/2016,123.1823778,640.53125,ONG,74.42,BN,January
1/20/2016,124.65568,642.0520833,ONG,73.55,BN,January
1/21/2016,122.40601,638.7692308,ONG,72.68,BN,January
1/22/2016,121.30132,641.34375,ONG,71.83,BN,January
1/23/2016,123.0156727,643.2708333,ONG,71.01,BN,January
1/24/2016,122.1663889,642.1041667,ONG,70.26,BN,January
1/25/2016,119.6433111,637.6458333,ONG,69.57,BN,January
1/26/2016,116.398075,629.4270833,ONG,68.94,BN,January
1/27/2016,113.1915,617.3125,ONG,68.4,BN,January
1/28/2016,107.85286,600.8191489,ONG,67.98,BN,January
1/29/2016,105.9811,594.3229167,ONG,67.68,BN,January
1/30/2016,104.37712,590.9166667,ONG,67.37,BN,January
1/31/2016,105.7721222,600.7083333,ONG,66.99,BN,January
2/1/2016,104.94552,608.5729167,ONG,66.6,BN,February
2/2/2016,106.38285,608.8333333,ONG,66.22,BN,February
2/3/2016,104.0484,612.6875,ONG,65.93,BN,February
2/4/2016,103.5660364,618.2857143,ONG,65.77,BN,February
2/5/2016,104.2247125,623.0416667,ONG,65.73,BN,February
2/6/2016,104.88705,628.2604167,ONG,65.79,BN,February
2/7/2016,107.1684167,641.53125,ONG,65.94,BN,February
2/8/2016,109.0711182,658.625,ONG,66.17,BN,February
2/9/2016,109.1976333,656.8125,ONG,66.46,BN,February
2/10/2016,110.1807778,665.3958333,ONG,66.75,BN,February
2/11/2016,109.4799889,658.0229885,ONG,67.07,BN,February
2/12/2016,108.4561727,649.0842105,ONG,67.44,BN,February
2/13/2016,107.53219,645.2604167,ONG,67.81,BN,February
2/14/2016,105.9740364,638.9583333,ONG,68.17,BN,February
2/15/2016,105.3508727,640.5833333,ONG,68.54,BN,February
2/16/2016,104.41624,637.0520833,ONG,68.95,BN,February
2/17/2016,102.1921273,637.3209877,ONG,69.23,BN,February
2/18/2016,102.35892,648.6770833,ONG,69.42,BN,February
2/19/2016,98.65614545,623.5729167,ONG,69.58,BN,February
2/20/2016,92.5948,592.3645833,ONG,69.72,BN,February
2/21/2016,89.86996,574.1979167,ONG,69.83,BN,February
2/22/2016,87.82336,566.4479167,ONG,70.01,BN,February
2/23/2016,86.04534,557.7708333,ONG,70.14,BN,February
2/24/2016,84.93863,555.1770833,ONG,70.22,BN,February
2/25/2016,81.39593,534.6838235,ONG,70.34,BN,February
2/26/2016,80.55502222,534,ONG,70.52,BN,February
2/27/2016,79.03633333,529.4895833,ONG,70.75,BN,February
2/28/2016,77.02838889,516.4479167,ONG,71.02,BN,February
2/29/2016,73.66678,497.78125,ONG,71.32,BN,February
3/1/2016,72.15894545,491.5,ONG,71.67,BN,March
3/2/2016,72.35273333,494.7916667,ONG,72.05,BN,March
3/3/2016,70.02862,490,ONG,72.41,BN,March
3/4/2016,67.1589,477.7708333,ONG,72.61,BN,March
3/5/2016,66.72655455,476.0416667,ONG,72.42,BN,March
3/6/2016,69.1642,495.9166667,ONG,71.88,BN,March
3/7/2016,65.36565556,477.25,ONG,71.08,BN,March
3/8/2016,66.02004444,480.0729167,ONG,70.19,BN,March
3/13/2016,65.79698889,484.7604167,ONG,65.92,BN,March
3/14/2016,56.57125,433.0833333,ONG,64.76,BN,March
3/15/2016,58.08429,441.59375,ONG,63.6,BN,March
3/16/2016,57.2054375,441.25,ONG,62.62,BN,March
3/17/2016,59.48688,455.8488372,ONG,61.84,BN,March
3/19/2016,58.80295,456.9791667,ONG,60.75,BN,March
3/20/2016,56.22342,443,ONG,60.37,BN,March
3/21/2016,56.00028889,436.7604167,ONG,60.05,BN,March
3/22/2016,55.9794,436.03125,ONG,59.76,BN,March
3/23/2016,55.85634,430.84375,ONG,59.49,BN,March
3/24/2016,55.91445714,423.5494505,ONG,59.24,BN,March
3/25/2016,58.57628889,445.5833333,ONG,59.04,BN,March
3/26/2016,57.79476667,437.78125,ONG,58.89,BN,March
3/29/2016,63.70252857,472.0107527,ONG,58.73,BN,March
3/30/2016,65.03715,483.625,ONG,58.82,BN,March
3/31/2016,65.62657,487.2083333,ONG,59.01,BN,March
4/1/2016,85.59302,536.34375,ONG,59.22,BN,April
4/2/2016,116.2094625,632.6354167,ONG,59.5,BN,April
4/3/2016,114.74783,634.7916667,ONG,59.83,BN,April
4/4/2016,110.3070889,623.2708333,ONG,60.18,BN,April
4/5/2016,113.2872111,630.5416667,ONG,60.55,BN,April
4/6/2016,106.630775,602.4895833,ONG,60.93,BN,April
4/7/2016,107.63203,616.4659091,ONG,61.3,BN,April
4/8/2016,108.3385125,616.75,ONG,61.66,BN,April
4/9/2016,114.54138,633.6770833,ONG,61.82,BN,April
4/10/2016,114.47319,633.1979167,ONG,61.93,BN,April
4/11/2016,115.3961667,635.2083333,ONG,62.04,BN,April
4/12/2016,114.2609667,632.2395833,ONG,62.14,BN,April
4/13/2016,98.82811,591.253012,ONG,62.27,BN,April
4/14/2016,96.77858889,586.6041667,ONG,62.59,BN,April
4/15/2016,95.79960909,584.59375,ONG,62.93,BN,April
4/16/2016,110.38658,621.15625,ONG,63.26,BN,April
4/17/2016,108.6215333,619.71875,ONG,63.57,BN,April
4/18/2016,115.37735,637.6382979,ONG,63.85,BN,April
4/20/2016,113.50934,638.8295455,ONG,64.51,BN,April
4/21/2016,113.78654,640.6875,ONG,64.88,BN,April
4/22/2016,113.5718667,640.6354167,ONG,65.16,BN,April
4/23/2016,113.4203111,638.5520833,ONG,65.41,BN,April
4/24/2016,113.58036,638.625,ONG,65.69,BN,April
4/25/2016,113.62874,638.6354167,ONG,65.95,BN,April
4/26/2016,113.80401,638.6354167,ONG,66.22,BN,April
4/27/2016,114.20315,641.1041667,ONG,66.59,BN,April
4/28/2016,114.3726111,643.2954545,ONG,66.96,BN,April
4/29/2016,113.5268818,640.5833333,ONG,67.36,BN,April
4/30/2016,113.27575,639.6041667,ONG,67.81,BN,April
5/1/2016,113.32468,639.0208333,ONG,68.27,BN,May
5/2/2016,113.23566,637.7291667,ONG,68.77,BN,May
5/3/2016,111.78034,634.03125,ONG,69.31,BN,May
5/4/2016,113.3553222,640.7291667,ONG,69.79,BN,May
5/5/2016,113.1167,639.5376344,ONG,70.2,BN,May
5/6/2016,113.05056,639.1354167,ONG,70.44,BN,May
5/7/2016,112.9105667,636.8541667,ONG,70.61,BN,May
5/8/2016,112.9704875,636.59375,ONG,70.71,BN,May
5/9/2016,113.05441,635.2083333,ONG,70.77,BN,May
5/10/2016,112.4048111,630.8125,ONG,70.77,BN,May
5/11/2016,111.47091,634.3448276,ONG,70.82,BN,May
5/12/2016,113.07131,640.6979167,ONG,70.91,BN,May
5/13/2016,113.1616818,641.6666667,ONG,71.06,BN,May
5/14/2016,113.7237222,643.5833333,ONG,71.23,BN,May
5/15/2016,113.28801,642.96875,ONG,71.43,BN,May
5/16/2016,113.51062,643.21875,ONG,71.65,BN,May
5/17/2016,113.44797,643.75,ONG,71.82,BN,May
5/18/2016,113.49382,642.7291667,ONG,71.98,BN,May
5/19/2016,113.20129,641.0430108,ONG,72.14,BN,May
5/20/2016,113.9348,641.96875,ONG,72.27,BN,May
5/21/2016,113.70658,641.65625,ONG,72.29,BN,May
5/22/2016,113.49046,640.0208333,ONG,72.34,BN,May
5/23/2016,113.51643,638.7263158,ONG,72.38,BN,May
5/24/2016,113.58509,637.5116279,ONG,72.39,BN,May
5/25/2016,113.48569,639.8229167,ONG,72.36,BN,May
5/26/2016,113.3403444,641.1264368,ONG,72.4,BN,May
5/27/2016,114.10213,645.7291667,ONG,72.51,BN,May
5/28/2016,113.3062364,642.6875,ONG,72.67,BN,May
5/29/2016,113.1682889,642.1458333,ONG,72.87,BN,May
5/30/2016,113.21528,642.125,ONG,73.09,BN,May
5/31/2016,113.45586,642.875,ONG,73.32,BN,May
6/1/2016,113.4574,643.1666667,ONG,73.74,BN,June
6/2/2016,113.94681,646.1145833,ONG,74.11,BN,June
6/3/2016,114.25218,648.2291667,ONG,74.48,BN,June
6/4/2016,113.52919,644.7291667,ONG,74.74,BN,June
6/5/2016,113.4777,644.0833333,ONG,75.03,BN,June
6/6/2016,113.93711,646.2395833,ONG,75.35,BN,June
6/7/2016,113.4333727,644.2604167,ONG,75.65,BN,June
6/8/2016,114.5457667,649.2068966,ONG,75.96,BN,June
6/9/2016,113.5467111,644.71875,ONG,76.23,BN,June
6/10/2016,113.79661,644.3125,ONG,76.51,BN,June
6/11/2016,114.0003545,645.0520833,ONG,76.81,BN,June
6/12/2016,113.9001556,644.6666667,ONG,77.14,BN,June
6/13/2016,113.93173,643.6354167,ONG,77.41,BN,June
6/14/2016,114.1407,643.7604167,ONG,77.55,BN,June
6/15/2016,114.156625,646.0697674,ONG,77.69,BN,June
6/16/2016,114.21468,649.9166667,ONG,77.82,BN,June
6/17/2016,114.3729727,648.8541667,ONG,78.02,BN,June
6/18/2016,114.3219889,648.3020833,ONG,78.17,BN,June
6/19/2016,114.41085,647.8541667,ONG,78.31,BN,June
6/20/2016,114.48708,647.3125,ONG,78.37,BN,June
6/21/2016,114.15582,647.3854167,ONG,78.44,BN,June
6/22/2016,114.63964,647.1954023,ONG,78.58,BN,June
6/23/2016,115.74371,651.1458333,ONG,78.71,BN,June
6/24/2016,114.93403,648.1875,ONG,78.85,BN,June
6/25/2016,114.99658,648.1979167,ONG,79.02,BN,June
6/26/2016,115.13679,648.6842105,ONG,79.14,BN,June
6/27/2016,115.39672,648.4583333,ONG,79.24,BN,June
6/28/2016,115.17081,646.2291667,ONG,79.35,BN,June
6/29/2016,117.13224,654.84375,ONG,79.33,BN,June
6/30/2016,118.0926375,660.40625,ONG,79.29,BN,June
7/1/2016,115.7197571,648.9545455,ONG,79.43,BN,July
7/2/2016,116.6114333,650.375,ONG,79.6,BN,July
7/5/2016,116.01545,648.9479167,ONG,79.79,BN,July
7/6/2016,116.1210636,649.5416667,ONG,79.85,BN,July
7/7/2016,116.0946444,651.7471264,ONG,79.94,BN,July
7/8/2016,116.22832,653,ONG,80.03,BN,July
7/9/2016,116.0326091,652.0520833,ONG,80.12,BN,July
7/10/2016,116.2710667,652.5729167,ONG,80.19,BN,July
7/11/2016,116.37698,652.0520833,ONG,80.2,BN,July
7/12/2016,116.3397,651.8229167,ONG,80.22,BN,July
7/13/2016,116.21914,652.40625,ONG,80.32,BN,July
7/14/2016,112.7396667,635.8275862,ONG,80.41,BN,July
7/15/2016,115.85393,650.7083333,ONG,80.52,BN,July
7/16/2016,117.0404455,656.34375,ONG,80.32,BN,July
7/17/2016,118.5475667,662.4479167,ONG,80.11,BN,July
7/18/2016,118.18131,661.25,ONG,79.71,BN,July
7/19/2016,117.33085,657.40625,ONG,79.32,BN,July
7/20/2016,117.37554,657.84375,ONG,79,BN,July
7/21/2016,117.47854,658.2916667,ONG,78.81,BN,July
7/22/2016,117.65225,659.0833333,ONG,78.77,BN,July
7/23/2016,118.63704,664.0208333,ONG,78.72,BN,July
7/24/2016,118.5322889,662.34375,ONG,78.66,BN,July
7/25/2016,117.79292,659.8229167,ONG,78.62,BN,July
7/26/2016,102.99783,556.9010989,ONG,78.64,BN,July
7/27/2016,102.32762,582.7578947,ONG,78.65,BN,July
7/28/2016,116.9161556,655.8452381,ONG,78.68,BN,July
7/29/2016,102.8071556,578,ONG,78.69,BN,July
7/30/2016,105.824,584.5625,ONG,78.7,BN,July
7/31/2016,104.2364,580.40625,ONG,78.73,BN,July
